id,lang,title,year,embedding_x,embedding_y,cluster
BV042816634,eng,Badiou and Hegel,[2015],772,-361,-1
BV038360481,ger,"Günther Grundmann, geb. am 10. April 1892 in Hirschberg, gest. am 9. Juni 1976 in Hamburg",1977,822,0,3
BV038217354,ita,Nicola Pisano nella cupola del Duomo di Siena,1986,147,156,-1
BV047717387,ger,"Reisestudien, [4]",1917,772,72,-1
BV038896362,ita,Giovanni Fontana,1977,-122,-108,-1
BV038045076,ita,Troso de Medici prospettico lombardo tra Monza e Milano,2007,527,457,-1
BV038299746,eng,"[Rezension von:] Pope-Hennessy, John Wyndham: Cellini. - London : Macmillan, 1985",1988,-319,12,-1
BV021400717,ita,Appunti d'arte tra Marche e Umbria,2005,-380,939,0
BV041365738,ita,Orientamenti e tematiche della storiografia di Ovidio Capitani,2013,61,-192,-1
BV040142328,ita,Il palazzo Vittoria,2011,-61,-1349,-1
BV037950864,ita,Il vero oracolo di Vinegia tutta,2004,-184,530,-1
BV037549199,ita,"Antonino Sarti, 1580 - 1647",1997,552,289,-1
BV045277336,eng,Lung diseases,[2018],883,-84,-1
BV047223039,ita,La lana dei Cappuccini,2019,-466,-349,-1
BV038330166,ita,Città antica e città moderna,1984,576,192,-1
BV037948982,eng,From center to periphery in the Florentine intellectual field,2004,417,686,-1
BV038491637,ger,Hans Brosch,1982,-429,96,-1
BV047721300,ger,Tiffany-Gläser auf der Pariser Welt-Ausstellung 1900,1900,-294,879,0
BV038917214,ita,Il Giudizio di Michelangelo,1964,122,-156,-1
BV046279657,ita,Artisti e viaggiatori nell'Alta Valle del Volturno,[2019],-134,120,9
BV038518114,fre,La sculpture médiévale allemande en pierre,1993,-24,60,-1
BV038788145,eng,The Irwin Untermyer collection,1960,-760,-36,-1
BV037547201,ita,L' ecosistema Roma,1995,552,-530,2
BV043518625,ita,La Riforma gregoriana attraverso le miniature di Cîteaux,[2015],159,72,-1
BV043879368,ger,Umberto Eco als Karikaturist,[2005],564,-445,-1
BV036056819,eng,The Alamanni and Rome,2010,466,518,-1
BV038119856,ita,Il manoscritto di Villard,2010,-36,650,-1
BV038354011,ita,"I musaici di recente scoperti a San Marco di Venezia, loro caratteri e connessioni",1956,-61,530,-1
BV041277452,ita,Il progetto e la costruzione dei castelli a pianta regolare nel Regnum Siciliae di Federico II di Svevia,2012,98,-180,8
BV038599469,ger,Unbekannte Gemälde von Ernst Ludwig Kirchner,[1969?],233,-578,-1
BV000178615,ger,Signete,1984,674,265,-1
BV038583518,ita,Manet e la 'semaine sanglante',1983,-380,-530,-1
BV044311342,ger,Der Sturz des Phaethon,[2017],-380,843,0
BV039890341,ita,Cos'è un falso,2011,-110,-216,-1
BV038197406,ita,Il cantiere barocco e la preesistenza medievale,2002,-110,-337,-1
BV038125803,ita,Progetto di restauro e risanamento conservativo della canonica di S. Siro a Sanremo,1998,36,1277,-1
BV038902036,ger,Das Münster zu Basel,1939,392,12,7
BV037958798,ita,Palladio tradito,2004,-858,349,-1
BV044550375,ita,La memoria del passato,[2017],0,-373,-1
BV037990757,ger,Primitiae martyrum Societatis Iesu in Ecclesia Iaponica,2006,576,168,-1
BV038357549,fre,Les verres médiévaux récemment découverts à Murano,1978,846,-120,-1
BV038376737,eng,Recent additions of English silver to the Irwin Untermyer collection,1972,625,-626,-1
BV037956296,ger,Ottonische Buchmalerei,2005,-944,144,-1
BV042476315,ger,Jahresbericht,1893-2005,-61,578,-1
BV038368485,fre,L' arrière-garde de l'avant-garde,1994,404,626,-1
BV047891814,eng,The synagogue of Vercelli as an example of urban visibility changes after 1861,2021,588,879,1
BV010702369,ita,Basilicata Cistercense,1995,711,-84,3
BV044877868,ita,Un capolavoro di assemblaggio,2017,674,240,-1
BV045086305,ita,Giovinazzo nella descrizione dell'umanista barese Pompeo Limpio Bresciano,[2017],417,-36,7
BV038904285,eng,Correggio at Parma,1905,110,-216,-1
BV038059907,eng,Ovidian Metamorphoses of the Queen of Sins,1996,-134,481,-1
BV044856138,fre,"Antoine de Granvelle, l'Éminence pourpre",[2017],-1006,1072,-1
BV038572044,fre,Les peintures murales des églises de bois en Roumaine,1951,-282,867,0
BV047383930,ita,RaccontArti,[2020],184,722,5
BV044216410,ger,Arbeitsmarkt kompakt,2017,-85,0,-1
BV037929341,ger,Daphne-Figuren von Wieland Förster,1999,319,614,-1
BV039599939,eng,The Christ Child in medieval culture,2011,-503,192,-1
BV038397584,hun,Kozma Lajos: A nagy szonáta címü ajzsorozata 1908-ból,1984,453,-554,-1
BV039728387,eng,Canterbury Cathedral Priory in the age of Becket,2011,-73,397,-1
BV040246653,ita,Spargi tu di grazie un fonte,2012,-699,313,-1
BV038406341,eng,"The iconography of the Hall of the Consistory in the Palazzo pubblico, Siena",1972,-110,-361,-1
BV047723031,ger,Europa und die ostasiatische Kunst,1918,49,-349,-1
BV038131924,ita,Il palazzo di Francia di Giovan Battista Vinci a Vibo Valentia,1994,-12,337,-1
BV047717394,ger,Peter Behrens' Gartenstadt Lichtenberg bei Berlin,1917,453,337,-1
BV047726327,ger,Unterhaltung über photographische Bilder,1916,453,-24,7
BV042115158,ita,Calabria,[2017],220,-494,-1
BV038398857,fre,Les peintures murales de Vic et la tradition géométrique,1945,0,469,-1
BV037622184,eng,Imperial Rome,1996,1030,1144,-1
BV040964353,ita,Giovanni Battista Cavalcaselle 'nemico' della Pontificia Accademia di San Luca,2013,-184,-409,-1
BV037699158,ita,Pablo Echaurren,1989,171,60,-1
BV038680643,hrv,Rasprave o osnivanju visoke tehničke škole u Zagrebu na prijelazu XIX. u XX. stoljece,2002,-159,-722,-1
BV041185028,eng,"Fearful spirits, reasoned follies",2013,478,385,-1
BV043985914,ger,während wir im Freien zeichneten,2015,-245,-84,-1
BV038214943,ger,Zukunftsfähigkeit von Denkmalschutz und Denkmalpflege,2002,-85,48,9
BV041300985,ita,Culti orientali nel Piemonte medievale,2013,110,337,-1
BV037736708,ita,Giuseppe Samonà,1975,-36,361,-1
BV038290922,eng,Federico Borromeo's Ambrosian Collection as a teaching,1987,-257,-120,-1
BV035018778,ger,Klag-Seufftzer der Gefeßleten,1735,-1177,-879,-1
BV037932862,eng,Oh monstrous lamp!,2004,-527,771,0
BV037960041,ger,Bildhauerkunst am Hofe Ernsts II. von Sachsen-Gotha-Altenburg,2004,171,-590,-1
BV038308498,ita,Raffaello convenevole Michelangelo sconveniente,1987,-834,-1024,-1
BV038345665,ita,Una pala di Giovanni Battista Mengardi a Maniago del Friuli,1980,-699,-1301,-1
BV047714262,ger,Die Gruppe der Altertümer der Landesausstellung in Budapest,1885,-122,494,-1
BV042267199,eng,The Oxford handbook of medieval christianity,2014,822,-96,3
BV038962628,lat,Pomponii Laeti De Antiqvitatibvs Vrbis Romae Libellus longè utilissimus,1538,564,-542,2
BV038347251,ita,Note e commenti,1954,-907,-1168,-1
BV040409171,ita,Fraser versus Turner,2012,245,445,-1
BV038658979,ita,La Cappella di S. Giovanni Evangelista nel Battisterio Lateranese,1970,-196,831,0
BV038308469,eng,Michelangelo's pentimento bared,1991,73,421,-1
BV036093171,eng,Behind the Berlin Wall,2010,-73,60,-1
BV009949750,ita,Assistenza e ospitalità nella Marca medievale,1992,392,-445,-1
BV047722767,ger,Spätromanische Federzeichnungen aus St. Lambrecht in Obersteier,1941,355,144,-1
BV046633456,ger,Steine,2020,-36,626,-1
BV012696957,ita,Cronacografia del Castello e Comune di Formigine nella provincia di Modena dalle origini ai tempi presenti,1998,208,192,-1
BV037774870,eng,A traveller in Italy,1964,662,783,1
BV044935861,eng,Michelangelo,2018,-417,36,-1
BV046178173,ita,Dalla parte di Leon Battista Alberti,[2019],-417,807,0
BV038310061,ger,Ludwig Burchard 70 Jahre,1956,-220,12,-1
BV038124657,ita,"Agostino Gallo, honos et decus Siciliae",1998,613,325,-1
BV043821062,eng,Murrina Vasa,2016,257,120,-1
BV045303359,eng,Ubiquitin and ubiquitin-relative SUMO in DNA damage response,[2018],638,180,-1
BV012604459,eng,Experimental brain research,1966-,650,530,-1
BV038426967,ger,Oto Gutfreund,1970,147,-301,-1
BV039594998,ger,Armut zwischen Ausschluß und Solidarität,2011,944,650,-1
BV038537672,ger,So entstand die Dresdener Galerie,1955,711,301,-1
BV038941956,ita,Caravaggio e i caravaggeschi,2007,-404,722,0
BV038295843,ita,"Una timida ipotesi per un problematico Luigi da Bella, pittore del Rinascimento",1984,-368,855,0
BV023319328,fre,Télédétection,1998-,1104,710,-1
BV038459256,ita,Di un disperso paliotto di Leonardo da Limoges a Venezia,1961,-61,-168,-1
BV038033637,ita,Il catalogo per la storia dell'arte o la storia dell'arte per il catalogo?,2007,-711,301,-1
BV040424813,ita,1087 - i costumi della traslazione,2011,748,433,-1
BV038483952,srp,Subladarski novci srpskih srednjovekovnih vladara,1975,-392,421,-1
BV038496900,ita,La Sala del Greco ed altri ambienti sistemati nella R. Galleria Estense di Modena,[1938?],699,313,-1
BV047389289,ita,Intaglio e policromia nella scultura lignea del medioevo umbro,2020,-24,204,9
BV042157286,spa,Una mirada a Oriente desde la colección de fotografía de Patrimonio Nacional,2014,-404,96,-1
BV038545926,fre,La miniature en Pologne,1961,736,1216,-1
BV020865772,eng,Journal of adult and continuing education,2001-,1042,-506,-1
BV037614415,ita,Valerio Adami,2004,-171,-84,-1
BV000810831,ita,Il Poliziano giureconsulto,1987,306,72,6
BV044651303,ita,Il Rinascimento nei musei italiani,[2017],319,1313,-1
BV044668594,ita,Brevi cenni sulle condizioni dell'Appennino piacentino-parmense prima della fondazione del monastero di Bobbio,[2017],-723,289,-1
BV038884857,ger,Die Schenkung Peter und Irene Ludwig für das Suermondt-Museum,1982,797,-385,-1
BV040489291,ita,Gadamer e i teologi,2012,-404,-96,-1
BV038280094,eng,The politics of Inigo Jones,1993,184,795,5
BV010501134,ita,La scoperta del Sud,1994,-36,-265,8
BV010764020,ger,Die Trophäenkommissionen der Roten Armee,1996,907,518,-1
BV037931337,ger,Alchemie ohne Labor,2003,-159,-361,-1
BV042660320,ita,Boccaccio e Napoli,[2014],269,590,5
BV037921600,ita,Leonardo da Vinci e il disegno a matita,2001,-73,-277,-1
BV008124423,ger,Das Dom-Museum zu Fulda,1965,527,265,-1
BV037994809,ita,San Bonaventura al Palatino,1995,588,373,-1
BV044354363,eng,Austerity baby,2017,0,132,-1
BV038101166,eng,Reynolds,2010,539,-108,-1
BV042873599,ita,Le vesti di Carlo Dolci,2015,-552,650,-1
BV038198499,eng,"Urbanism, architecture, and sculpture in early fifteenth - century Florence",2002,245,831,-1
BV038595055,fre,La mise en scène de l'auto sacramental à Madrid aux XVIe et XVIIe siècles,1964,-539,-132,-1
BV004662644,ita,Un secolo di architettura a Varese,1990,-196,301,-1
BV038592816,ger,"Namen, die noch nicht im Thieme-Becker stehen",1955,85,289,-1
BV038145719,eng,The Escorial as an example of the new architecture of the new Christian antiquity,1999,-61,433,-1
BV038477858,ita,Restauri nell'ex Convento di S. Marco a Firenze,1955,-122,-253,-1
BV038353008,fre,Une esquisse en terre cuite d'époque révolutionnaire,1979,576,771,1
BV038417777,ger,Rapport einer Lebensfahrt,1965,503,192,-1
BV041366141,ita,I Gondi di Lione,2013,49,-735,-1
BV038440640,fre,L' approvisionnement des chantiers bretons en matériaux de construction aux XIVe et XVe siècles,1985,159,-24,-1
BV038958814,ita,Marco Dazzi Bardeschi,1990,220,12,-1
BV012504892,ita,Cinquanta capolavori nel Museo Nazionale di Ravenna,1998,687,-349,-1
BV041931510,ger,Einführung in die frühneuzeitliche Ikonographie,[2014],503,96,7
BV038512480,srp,Pokretne izložbe i procvetno propagandna delatnost muzeja,1973,269,-108,-1
BV037777379,ita,Affreschi di Paris Bordone a San Simon di Vallada,1953,343,590,-1
BV014135341,ita,Il sale nella ferita,2001,-294,180,-1
BV037973632,eng,Unpainted masterpieces,2005,944,144,-1
BV038625499,eng,Manet's 'The Waitress',1983,-429,144,-1
BV038515696,ita,"Ernst H. Gombrich, conservatore viennese",1968,834,60,3
BV001280189,ger,Die fränkische Königsabtei Saint-Denis,1988,-208,457,-1
BV038905054,ita,Gentile da Fabriano,1909,883,638,-1
BV000641431,ita,Arte della meraviglia,1986,233,-144,-1
BV038264967,ita,L'immaginario Graf von Barbett sulle orme di Alvise Da Mosto,1992,110,626,-1
BV038507369,ger,Mittelalterliche Architektur - Moderner Bauschmuck,1966,552,409,-1
BV038222252,ita,Due vedute di Urbino di Gaspar Van Wittel,1985,417,-686,-1
BV038348957,eng,Notes on the religious iconography,1954,539,60,7
BV038327925,dut,Bijdragen tot de geschiedenis van de oudenaardse tapijtkunst en tapijthandel,1953,539,36,-1
BV037576401,ita,Oscar Niemeyer,1980,441,373,-1
BV048385928,cat,L'església barroca de Picamoixons,2021,699,289,-1
BV048321531,ger,Konzept Campus,2022,-319,-349,-1
BV045001566,eng,"Cultural networks in the early Angevin kingdom of Sicily, 1266-1309",2017,220,-84,-1
BV012786518,eng,Quarterly reviews of biophysics,1968-,196,-614,-1
BV038278222,eng,A note on a 16th-century Venetian landscape drawing,1987,24,-108,8
BV038079244,ita,Gaspare Van Wittel,1963,392,-662,-1
BV037652072,ita,Secondo Festival Internazionale Umorismo nell'Arte,1985,-822,-24,-1
BV038374574,fre,Les abbayes de Caen,1979,417,469,-1
BV038614434,fre,Paul Klee et la musique,1984,355,747,-1
BV038167769,fre,Al-djubb,1999,392,-421,-1
BV037750208,ita,Maurizio Mochetti,1984,343,-445,-1
BV037928800,fre,Les itinéraires de pèlerinage en Orient (entre le 4e et le 7e s.),1995,-61,265,-1
BV047569472,ita,Celebrating Magnificenza,[2020],-404,-265,-1
BV037910696,ger,Heilige Kreuzsäule,2006,196,879,-1
BV038483326,eng,Some compositional aspects of the carolingian Ada group,1983,-208,-24,-1
BV038114998,ita,La bocca dell'abbondanza,1977,73,12,-1
BV038576454,eng,Burgundian jars of rockcrystal,1949,552,216,-1
BV047752527,eng,Recent designs in domestic architecture,1906,748,0,3
BV038963813,ita,Memorie istorico-critiche della Chiesa e Monastero di S. Silvestro in Capite di Roma,1795,343,253,6
BV022243314,fre,Études sur l'histoire de l'art italien du XIe - XIIIe siècle,1911,601,891,1
BV038943249,ita,Le ventiquattr'hore dell'humana felicità,1995,368,397,-1
BV037601786,eng,Simone Martini's Vergil Frontispiece,2002,576,1349,-1
BV037719262,ita,Gli scavi di Stabia,1954,306,771,5
BV038276328,ita,Pitture della Domus Aurea in disegni rinascimentali,1981,-147,638,-1
BV038407656,eng,Two exotic horse paintings by Eugène Delacroix,1982,331,24,7
BV038202751,ger,Wahrnehmung und Wahrheit,2002,-49,277,-1
BV037946958,ita,Wiligelmo in Europa,2004,220,60,7
BV035081919,ita,Elementi di grammatica enunciativa della lingua inglese,1999,331,216,6
BV038014224,ger,Ein saarländisches Sanssouci - das untergegangene neue Schloss in Neunkirchen,2005,319,301,6
BV002025322,ger,Neues Bauen in der Welt,1976,-85,361,-1
BV038127346,ita,Conservare è governare la trasformazione,2011,785,373,-1
BV038118071,ita,Attività delle soprintendenze,1967,-355,867,0
BV037898142,ger,Johann Christian Reinhart,1866,159,337,-1
BV038024503,ita,La bottega degli Arrighi,2007,404,216,-1
BV003582225,ger,Krieg und Kultur,1958,515,-662,-1
BV038548548,ger,Das Schweizerische Institut für Kunstwissenschaft Zürich,1961,343,445,-1
BV019286614,fre,Visite et gouvernement dans le royaume de Naples,2003,527,-216,-1
BV038625577,ita,San Carlino alle Quattro Fontane,1983,-306,-48,-1
BV044043783,ita,Ludvig Holberg tra Danimarca e Germania,2016,993,843,-1
BV012524863,eng,Journal of fish biology,1969-,404,-24,7
BV038001264,eng,Cleaning and microanalysis of artworks,2006,245,108,6
BV038447367,ger,Unsere Dorfbilder sind in Gefahr,1968,122,-277,-1
BV037747334,dut,Jan van Scorel in Utrecht,1977,-12,-554,-1
BV046855942,ita,Leonardo da Vinci e l'apparato urinario,1960,527,96,7
BV038436715,ger,De la tapisserie française Psyche,1974,24,60,-1
BV038147493,ita,A proposito della miniatura bolognese e francese e delle loro interconnessioni con la produzione libraria in Italia centrale,1999,24,-36,9
BV038551144,ger,Engagierter im Dienst der Menschlichkeit,1972,73,253,-1
BV038284459,ita,Giovanni Bellini e l'oreficeria,1992,0,-349,-1
BV037937768,ger,"Burgenporträt: Burg Liebenstein, Gemeinde Neckarwestheim, Kreis Heilbronn",1997,282,72,6
BV038135477,ita,Ceramiche australiane a Faenza,1995,-441,879,0
BV038654479,eng,Battista Franco as a designer for Maiolica,1976,294,156,6
BV018084357,ita,Guttuso,1978,-184,-144,9
BV012824153,eng,The brothers Campi,1999,453,409,-1
BV037801641,ita,La riscoperta dell'Egitto nel secolo XIX,1981,147,807,-1
BV037728834,spa,Francesco Clemente,1987,147,60,-1
BV038406824,ger,Tempelreinigung oder Barbarei?,1984,134,-385,-1
BV021611064,eng,Early American studies,2003-,-539,-301,-1
BV038590397,ger,Restaurierung gotischer Fresken in Schloss Clam,1952,-466,759,0
BV038347221,fre,Essai de typologie des verres medievaux d'après les fouilles provençales et languedociennes,1985,809,-662,-1
BV037593132,eng,Marino Marini,1993,-171,662,-1
BV043845270,eng,Living wages around the world,[2017],503,-96,-1
BV042553503,fre,Des Primitifs italiens reconstitués,2014,368,1216,-1
BV040232359,ita,Materia e spazio,2010,797,-192,-1
BV037980989,ger,"Jörg Stein, der Meister von Tiefenbronn",2004,331,-506,-1
BV045460444,ita,Di uomini e ferro,[2018],110,-289,-1
BV037931017,ita,Di alcune opere camerinesi del Quattrocento nella Galleria Nazionale delle Marche,2003,-282,939,0
BV038811487,ita,Michelangelo,1984,257,361,-1
BV037913104,ger,Die Begründung zum Bebauungsplan,2010,-993,192,-1
BV037996835,fre,Une ferme modèle au XIXe siècle en Basse Bretagne,2006,1030,-494,-1
BV044370950,eng,Japanese bamboo art: The Abbey Collection,[2017],343,-469,-1
BV038379607,ger,Das Schloß in Tübingen,1986,-24,349,-1
BV047028581,eng,The art of commemoration in the Renaissance,2020,0,-325,8
BV037778169,eng,The sculptor in the fourteenth century Florentine Opera del Duomo,1975,-73,204,-1
BV038376952,ger,Eine Kölner Ofenkachel aus dem 14. Jahrhundert,1968,-184,578,-1
BV046294620,ita,Antonio Maria Graziani e le fatiche della carriera,2019,638,12,3
BV038454694,eng,Byzantine windblown capitals of the fifth and sixth centuries,1979,-453,144,-1
BV037577002,ita,Dalisi,2002,-355,240,-1
BV042483843,eng,Francesco Mochi,2014,319,518,-1
BV013925166,eng,The Bible in the Renaissance,2001,846,0,3
BV038647982,fre,Une fontaine monumentale récemment découverte à Sufetula (Byzacène),1957,-159,650,-1
BV044935942,eng,The Museum of Lost Art,2018,171,807,-1
BV047770192,fre,"Les trésors de l'art italien en Angleterre, 3,2, Raphäel et son école",1900,-98,-445,-1
BV038383631,fre,La porcelaine de Vincennes et de Sèvres à Mentmore,1977,-576,-530,-1
BV038662778,ita,Riquadri musivi a destinazione liturgica nelle basiliche paleocristiane dell'Alto Adriatico,1975,-49,-349,8
BV037726782,ger,Goethes Verhältnis zur Baukunst,1948,-49,228,-1
BV038632140,ger,Das Grab des Papstes Cornelius und die Lucinaregion der Calixtus-Katakombe,[1969?],-380,481,-1
BV038629753,ger,Fortschritt in der naturwissenschaftlichen Gemäldeuntersuchung,1982,-73,-518,-1
BV012830881,eng,The quarterly journal of economics,1886-,171,469,-1
BV042627946,ita,Potenze naturali,2015,-797,192,-1
BV038338999,eng,Vasari's Extirpation of Huguenots,1974,404,72,-1
BV038287137,ita,Copernico,1994,-36,-578,-1
BV023965962,fre,Cassinari,1959,-36,-963,-1
BV042769258,eng,Political economies of empire in the early modern Mediterranean,2015,184,216,-1
BV038366312,eng,A drawing by Poussin for his Moses defending the Daughters of Jethro,1969,441,84,7
BV047788598,eng,Big bang art history,2018,380,168,-1
